@relation spamClassification

@attribute stdDomains numeric
@attribute meanDomains numeric
@attribute stdCountries numeric
@attribute meanCountries numeric
@attribute encodersCount numeric
@attribute clicksCount numeric
@attribute isSpam {True,False}

@data
0.0,3.0,0.0,3.0,4,3,False
11.0,14.0,5.014,4.0,3,28,False
1.261e+04,4.218e+03,5.06e+03,548.2,2,54840,True
250.0,261.0,112.7,104.4,1,522,False
39.0,41.0,27.39,16.4,1,82,True
63.5,96.5,6.53,4.196,1,194,False
91.5,92.5,62.87,46.25,1,185,False
19.0,24.0,13.13,6.857,1,48,False
0.0,2.0,0.0,2.0,4,2,False
626.0,1.083e+03,455.8,120.3,140,2166,False
3.5,9.5,1.853,2.111,1,19,False
117.0,118.0,83.53,59.0,17,236,False
820.8,548.8,100.9,23.6,1,2195,False
0.0,3.0,0.0,3.0,7,3,False
2.713,3.8,4.918,4.75,1,19,False
0.0,12.0,4.243,4.0,2,12,False
50.62,49.12,52.76,21.83,8,393,False
0.0,2.0,0.0,2.0,1,2,False
161.1,127.0,161.6,63.5,6,508,False
64.04,53.0,63.1,24.09,2,265,False
733.4,384.0,325.8,192.0,1,1920,False
436.5,438.5,226.1,175.4,1,879,False
0.0,5.0,0.0,5.0,1,5,False
2.577,5.4,5.1,2.7,2,27,False
22.01,13.0,12.35,13.0,2,65,False
0.5,1.5,0.5,1.5,1,3,False
0.0,88.0,18.12,29.33,1,88,False
2.561e+03,1.323e+03,496.6,185.7,1,10589,False
179.0,105.0,123.9,60.0,1,420,False
366.5,407.5,94.83,16.98,1,815,False
1.125e+03,1.164e+03,411.8,291.0,1,2328,False
0.0,2.0,0.0,2.0,12,2,False
5.5,9.5,1.449,2.111,201,19,False
0.0,18.0,8.0,9.0,2,18,False
5.5,12.5,5.356,6.25,2,25,False
1.074e+03,818.3,253.6,79.19,1,2463,False
0.0,2.0,0.0,2.0,1,2,False
0.0,5.0,0.4714,1.667,1,5,False
18.5,24.5,16.03,8.167,2,49,False
0.0,2.0,0.0,2.0,2,2,False
4.5,7.5,3.098,3.0,1,15,False
1.166,2.8,2.625,4.667,1,14,False
0.0,1.0,0.0,1.0,3,2,False
17.0,53.0,5.024,4.417,1,106,False
10.72,12.0,28.77,11.88,1,95,True
130.6,66.43,167.1,77.5,1,465,False
165.4,142.7,100.3,30.57,1,428,False
0.8165,2.0,0.4,1.2,1,6,False
1.5,2.5,0.9428,1.667,1,5,False
6.5,14.5,13.5,14.5,1,97,False
12.03,17.0,24.5,25.5,2,51,False
1.0,2.0,1.0,2.0,3,4,False
0.5,1.5,0.5,1.5,1,3,True
30.74,27.67,26.19,11.86,2,83,False
4.0,5.0,0.0,10.0,1,10,False
5.299e+03,1.808e+03,3.843e+03,951.8,1,18085,False
367.6,168.5,186.3,106.4,2,2022,False
7.76,10.33,6.057,7.75,4,31,False
3.0,8.0,1.0,8.0,1,16,False
2.5,4.5,3.5,4.5,1,9,False
1.5,3.5,1.5,3.5,17,7,False
0.0,1.0,0.0,1.0,5,2,False
0.0,2.0,0.0,1.0,4,2,False
14.36,17.25,12.43,9.857,2,69,False
0.0,3.0,0.0,3.0,9,3,True
3.0,12.0,6.615,4.8,5,25,True
2.387e+03,1.478e+03,239.0,88.35,1,8905,False
0.0,7.0,2.5,3.5,1,7,False
0.0,33.0,14.14,11.0,2,33,False
5.0,6.0,4.243,4.0,2,12,False
4.5,8.5,6.6,5.667,1,17,False
194.0,126.0,204.5,126.0,1,504,True
0.0,3.0,0.4,1.2,1,6,False
18.7,20.33,18.27,15.25,3,61,False
2.0,7.0,1.066,1.556,4,51,False
0.0,12.0,3.464,3.0,61,18,False
0.0,7.0,0.0,7.0,2,7,True
0.0,1.0,0.0,1.0,12,3,False
21.5,201.5,59.12,26.87,1,403,True
304.1,217.0,190.8,93.0,1,651,False
0.0,20.0,8.014,6.667,2,20,True
44.6,28.0,15.17,5.185,1,140,False
5.177,7.0,2.642,2.692,1,35,False
0.0,1.0,0.0,1.0,3,2,False
54.0,62.0,26.48,17.71,28,124,False
110.8,76.57,44.24,17.29,4,536,False
205.5,165.0,54.98,18.33,1,660,False
6.5,8.5,6.6,5.667,1,17,True
49.67,38.86,47.43,13.6,13,272,False
76.5,77.5,65.38,38.75,1,156,False
0.0,3.0,0.8165,2.0,2,6,False
36.44,33.75,35.53,13.5,19,135,False
167.6,227.0,86.93,32.43,1,681,False
0.0,1.0,0.0,1.0,5,2,False
79.87,40.36,32.91,13.06,2,444,False
1.0,3.0,0.5,1.5,5,6,False
299.5,440.5,136.9,36.71,1,881,False
1.0,2.0,1.0,2.0,1,4,False
0.0,4.0,0.0,4.0,9,4,False
6.869,6.25,8.526,6.25,1,25,False
0.0,2.0,0.0,1.0,4,2,True
0.0,13.0,4.5,6.5,1,13,False
178.6,136.7,97.53,82.0,1,410,True
424.0,436.0,148.9,35.35,1,1308,False
208.1,126.8,119.5,63.38,1,507,False
9.274,9.0,8.318,6.75,1,27,False
5.711e+03,2.994e+03,1.568e+03,258.7,1,20963,False
18.81,45.75,71.85,45.75,1,403,False
467.8,252.8,174.3,63.21,4,1517,False
18.67,16.4,36.54,27.33,3,82,False
69.0,74.0,21.21,7.789,1,153,False
0.0,2.0,0.0,2.0,1,2,False
3.052e+04,8.374e+03,1.381e+04,1.507e+03,1,150744,True
166.1,232.3,147.4,63.36,1,697,False
132.0,207.0,15.0,7.667,1,414,False
132.0,201.0,100.5,44.67,9,402,False
181.1,137.0,87.9,68.5,1,411,False
0.0,25.0,11.5,12.5,2,25,False
402.2,323.3,94.87,23.95,3,1940,False
8.5,12.5,10.37,8.333,3,25,False
2.857,3.2,6.5,7.5,1,18,False
7.0,8.0,2.763,2.286,1,16,False
144.0,175.0,120.1,70.0,1,350,False
2.926e+03,1.113e+03,900.8,292.8,2,11126,False
39.27,25.0,28.94,12.5,1,100,False
0.0,7.0,1.299,1.75,3,7,False
4.969,10.25,6.797,3.727,1,65,False
4.338e+03,2.065e+03,589.6,178.5,1,14457,False
392.2,247.4,285.8,48.41,2,2227,False
0.0,11.0,1.247,3.667,3,11,False
58.2,35.14,13.78,6.15,3,246,False
0.0,4.0,1.0,2.0,1,4,False
27.44,32.33,16.86,13.86,1,97,False
5.0,7.0,3.3,4.667,1,14,False
0.0,29.0,8.179,9.667,5,29,False
163.4,116.0,126.0,48.25,2,827,False
684.2,254.0,205.4,47.41,1,3556,False
24.53,19.33,13.23,7.25,2,58,False
15.0,24.0,13.43,8.0,2,48,False
0.0,2.0,0.0,2.0,1,2,False
0.0,1.0,0.0,1.0,14,2,False
0.0,13.0,4.028,4.333,2,13,False
0.0,18.0,0.0,18.0,1,18,False
0.0,2.0,0.0,2.0,1,2,False
2.947,4.75,6.128,6.333,1,19,False
1.251e+03,474.0,653.7,125.6,1,10440,False
0.0,21.0,0.0,21.0,1,21,False
10.5,13.5,8.8,5.4,1,27,False
1.7,3.333,0.0,10.0,1,10,False
1.47e+03,580.9,406.6,111.2,1,5228,False
4.0,13.0,1.389,1.733,1,26,False
5.5,9.5,1.71,1.727,2,19,True
542.0,358.6,289.4,56.0,2,1845,False
3.0,4.0,2.357,2.667,1,8,False
511.6,215.9,157.3,52.1,4,1511,True
4.0,5.0,0.0,10.0,1,10,False
0.5,1.5,0.5,1.5,8,3,False
9.121,7.25,10.83,7.25,1,29,False
3.5,4.5,3.5,4.5,1,9,False
2.0,3.0,2.0,3.0,12,6,False
524.5,986.5,250.4,58.03,1,1973,False
0.0,2.0,0.0,2.0,1,2,False
325.4,259.0,128.5,45.71,1,777,False
71.3,56.33,33.28,9.941,1,169,False
0.5,1.5,0.0,3.0,1,4,False
9.391,8.75,9.203,8.75,1,35,False
52.64,51.33,40.24,15.4,4,154,False
142.5,144.5,99.43,72.25,1,289,False
57.01,33.14,50.72,19.33,10,1229,False
9.597,9.889,29.14,17.8,1,89,False
65.91,74.0,94.19,74.0,2,222,False
2.595e+03,479.0,1.272e+03,337.3,1,23949,False
203.2,204.7,106.6,55.82,1,614,False
17.71,19.2,32.0,19.2,6,96,False
16.04,17.5,13.55,11.67,1,70,False
3.046e+03,1.094e+03,980.3,174.7,1,17498,False
71.41,60.0,71.35,50.0,4,300,False
1.935e+03,1.414e+03,569.0,471.2,1,4250,False
5.5,7.5,4.206,3.75,1,15,False
19.69,23.67,11.57,5.462,81,71,True
91.55,85.5,70.39,42.75,1,342,False
171.0,818.0,67.5,19.01,1,1648,False
0.0,2.0,0.0,1.0,4,2,False
0.0,4.0,0.0,4.0,8,4,False
4.913,5.167,7.537,5.167,2,31,False
16.23,13.33,27.13,13.33,1,80,False
571.0,601.0,143.5,63.26,2,1202,False
11.0,14.0,11.79,9.333,2,89,False
2.0,31.0,17.86,7.75,1,62,False
1.5,50.5,10.51,4.04,5,101,True
435.7,194.6,147.1,40.06,1,1362,False
0.0,4.0,1.0,2.0,5,4,False
64.5,65.5,34.19,32.75,1,143,False
0.0,20.0,8.0,10.0,2,20,False
10.5,31.5,4.928,3.0,1,62,False
751.4,280.2,226.4,61.42,38,4484,False
0.0,2.0,0.0,2.0,8,2,False
2.0,4.0,0.0,8.0,56,8,False
4.69e+03,2.614e+03,2.55e+03,323.4,6,33839,False
0.0,3.0,0.0,3.0,9,3,False
277.9,165.8,193.8,110.5,1,663,False
1.0,2.0,1.0,2.0,10,4,False
0.0,18.0,8.0,9.0,2,18,False
40.5,45.5,44.0,45.0,2,88,True
0.0,1.0,0.0,1.0,6,2,False
3.033e+03,463.9,2.277e+03,463.9,7,22267,False
0.0,4.0,0.0,4.0,1,4,False
12.82,12.5,6.848,16.67,1,50,False
7.362e+03,5.697e+03,802.3,271.3,1,22788,False
205.5,237.5,88.08,33.93,22,476,False
501.5,363.8,226.3,45.44,2,2601,False
0.0,1.0,0.0,1.0,2,2,False
1.5,3.5,1.5,3.5,13,7,False
0.5,1.5,0.0,1.0,17,3,True
10.5,15.5,8.908,6.2,1,31,False
3.5,4.5,2.828,3.0,7,9,False
104.2,56.0,149.4,64.0,8,448,False
0.0,3.0,0.5,1.5,7,3,False
1.0,2.0,0.4714,1.333,7,4,False
771.1,463.8,307.4,76.03,1,4638,False
79.5,103.5,75.42,41.4,9,690,False
6.549,8.667,10.84,8.667,1,26,False
139.3,141.0,75.35,22.26,3,423,False
2.5,10.5,3.544,4.2,1,21,False
0.0,9.0,2.16,3.0,2,9,False
28.94,25.33,21.36,10.86,5,246,False
255.0,298.0,109.4,37.25,1,596,False
11.0,14.0,3.348,3.111,1,28,False
0.0,16.0,6.128,5.333,1,16,False
2.5,19.5,9.798,13.0,1,39,False
1.125e+03,719.2,1.659e+03,454.3,4,8631,True
18.87,32.67,30.12,24.5,1,98,False
2.0,4.0,2.0,4.0,19,8,False
1.5,27.5,12.87,13.75,1,55,False
87.86,50.08,82.46,30.05,2,601,False
77.31,49.43,83.88,57.67,5,346,False
0.0,2.0,1.0,2.0,1,4,True
48.5,64.5,52.39,32.25,1,129,False
57.5,90.5,31.53,15.08,1,181,True
72.5,478.5,62.47,18.76,1,957,False
0.0,1.0,0.0,1.0,5,2,False
2.485e+03,1.007e+03,436.8,120.5,1,12088,False
0.0,4.0,0.0,3.0,1,3,False
1.7,2.667,0.4714,1.333,5,8,False
0.0,14.0,5.185,4.667,2,14,False
0.0,2.0,0.0,2.0,4,2,True
5.0,6.0,0.0,12.0,3,12,False
0.0,2.0,0.0,4.0,1,4,False
3.0,16.0,12.26,10.67,2,32,False
1.18e+03,1.23e+03,609.3,273.4,1,2461,False
92.94,49.2,66.5,61.5,1,298,False
20.53,22.67,14.58,5.667,2,68,False
0.0,13.0,4.714,4.333,2,13,False
1.296e+03,561.5,745.4,97.05,1,7890,False
0.0,1.0,0.0,2.0,1,2,False
13.0,14.0,0.0,28.0,1,28,False
33.0,37.0,21.55,10.29,5,331,False
2.028e+03,882.1,577.1,198.5,1,7939,False
0.0,3.0,0.0,3.0,6,7,False
6.0,8.0,4.784,5.333,2,16,False
5.5,14.5,3.938,3.222,7,29,False
31.0,38.0,33.24,25.0,1,75,True
6.5,48.5,33.91,16.17,2,97,False
4.0,17.0,14.0,17.0,12,34,False
0.0,2.0,0.0,2.0,1,2,False
7.5,22.5,11.51,9.0,1,45,False
2.0,6.0,1.497,2.4,1,12,False
78.47,72.25,59.81,36.12,1,289,False
0.0,2.0,0.0,2.0,9,2,False
114.0,404.0,58.65,15.84,1,808,False
22.45,19.25,11.64,4.278,6,77,False
0.5,1.5,0.0,1.0,4,3,False
9.38e+03,1.964e+03,1.196e+04,1.688e+03,13,168928,False
0.0,5.0,1.5,2.5,1,5,False
544.9,231.1,580.5,143.0,1,3103,False
869.7,420.0,321.4,193.8,1,2520,False
0.0,8.0,0.0,8.0,9,8,False
218.5,236.5,110.0,43.0,1,473,False
87.85,60.83,86.77,24.33,1,365,False
1.5,2.5,0.0,5.0,2,5,False
3.054e+04,4.12e+03,1.469e+04,4.066e+03,5,408281,False
18.19,15.33,7.76,7.667,1,46,True
67.05,76.67,83.48,38.33,41,230,False
1.5,6.5,2.728,2.6,23,13,False
0.5,6.5,0.6403,1.3,5,13,False
210.5,162.7,100.7,61.0,2,488,False
0.0,3.0,0.0,3.0,3,3,False
0.8165,2.0,1.414,2.0,3,6,False
0.5,23.5,15.8,15.67,1,47,False
1.094e+03,491.8,572.7,421.6,1,2951,False
1.72,3.8,6.848,6.333,1,19,False
460.9,327.3,133.2,42.7,1,1964,False
119.7,104.5,104.4,41.8,1,627,False
0.8,1.6,1.732,2.0,3,8,False
145.3,140.7,22.43,8.979,1,422,False
29.0,59.0,8.102,4.72,2,118,False
4.209e+03,1.67e+03,937.7,166.8,1,16700,False
699.3,504.0,309.3,62.88,1,2010,False
36.0,52.0,10.42,3.852,4,104,False
5.0,6.0,2.236,2.0,3,10,False
0.0,2.0,0.4714,1.333,4,4,False
8.0,9.0,0.0,18.0,2,19,True
34.99,25.0,24.2,15.62,42,125,False
0.0,2.0,0.0,2.0,1,2,False
3.087e+03,614.1,1.35e+03,275.3,14,27842,False
0.0,2.0,0.0,2.0,1,2,False
0.0,1.0,0.0,1.0,6,2,False
0.0,1.0,0.0,1.0,1,4,False
3.5,7.5,5.5,7.5,1,15,False
48.8,30.5,28.01,20.33,1,122,True
1.986e+04,5.197e+03,1.06e+04,1.455e+03,15,145511,False
0.0,4.0,2.0,4.0,1,8,False
54.96,35.2,15.0,88.0,1,176,False
1.0,6.0,2.944,4.0,4,12,False
17.0,38.0,12.18,7.6,1,76,False
0.0,1.0,0.0,1.0,5,2,False
0.0,15.0,4.0,3.0,2,15,False
0.0,2.0,0.0,2.0,2,2,False
27.5,42.5,30.57,21.25,1,85,True
205.0,206.0,131.4,68.67,1,412,True
3.972e+03,3.059e+03,1.494e+03,705.9,1,9262,False
11.5,105.5,14.41,10.55,1,211,False
229.0,305.0,41.78,18.48,3,610,False
0.0,5.0,0.0,5.0,1,5,False
0.0,2.0,1.0,2.0,1,4,False
883.5,138.6,415.6,116.3,32,11517,False
0.0,2.0,0.0,2.0,1,2,True
2.41e+03,866.8,223.4,106.4,1,11331,False
21.0,35.0,7.148,3.889,1,70,False
0.0,2.0,0.0,1.0,8,2,True
0.5,7.5,4.32,5.0,5,15,False
7.409,7.667,4.776,3.833,1,23,False
71.49,56.75,37.31,28.38,1,227,False
126.6,95.38,179.1,50.87,1,763,False
0.0,1.0,0.0,2.0,1,2,False
13.27,13.67,7.395,4.1,18,41,False
0.0,3.0,0.5,1.5,6,3,False
0.0,2.0,0.0,2.0,1,2,False
1.925e+03,629.7,1.061e+03,339.1,1,8819,False
741.5,360.0,801.9,249.2,1,3240,False
0.0,2.0,0.0,1.0,1,2,False
0.5,1.5,0.0,1.0,9,3,False
547.3,234.2,104.3,28.88,1,2108,False
2.0,3.0,0.866,1.5,6,6,False
24.92,31.17,31.54,8.13,2,187,False
0.0,3.0,0.0,3.0,9,3,False
3.936e+03,2.039e+03,1.642e+03,243.5,4,16315,False
0.0,11.0,0.0,11.0,2,11,False
9.899,16.0,9.874,12.0,23,49,False
0.0,2.0,0.0,1.0,1,2,False
0.0,2.0,0.0,2.0,3,2,False
2.0,5.0,2.598,2.5,1,10,True
5.0,12.0,5.151,3.429,1,24,False
1.267e+03,576.0,1.021e+03,288.0,2,4032,False
13.5,22.5,17.18,11.25,2,45,False
0.0,2.0,0.0,2.0,20,2,False
0.0,6.0,0.0,6.0,14,6,False
4.5,5.5,0.0,11.0,1,11,False
429.9,309.0,139.8,58.86,1,1236,False
12.03,17.0,10.61,17.0,1,51,False
2.5,3.5,1.5,3.5,2,7,False
0.0,4.0,0.0,4.0,6,4,False
0.0,1.0,0.0,1.0,1,2,False
39.54,38.0,21.81,12.67,1,152,False
63.69,49.0,72.5,73.5,1,147,False
219.7,114.9,132.6,26.26,7,902,False
0.0,2.0,0.0,2.0,2,2,False
11.5,14.5,11.56,9.667,1,29,False
548.8,743.0,262.4,123.8,1,2229,False
11.5,12.5,10.37,8.333,1,25,False
0.0,5.0,1.0,5.0,1,10,True
119.2,73.75,54.13,36.88,1,295,True
0.0,2.0,0.0,2.0,1,2,False
11.0,15.0,5.04,3.0,1,30,False
2.247e+03,917.0,251.4,100.5,1,10087,False
3.5,4.5,0.0,9.0,2,9,False
111.7,88.2,43.32,18.38,4,672,False
75.5,77.5,51.76,31.0,1,155,False
24.53,21.6,45.0,54.0,1,108,False
7.0,8.0,4.637,4.0,2,16,False
6.932e+03,2.173e+03,2.016e+03,281.9,1,28248,False
4.0,5.0,3.3,3.333,22,10,False
19.5,77.5,22.86,10.33,1,155,False
0.0,2.0,0.0,2.0,4,2,False
80.56,39.64,61.69,19.82,3,437,False
2.0,8.0,1.323,2.0,1,16,False
0.0,2.0,0.0,2.0,28,4,False
0.0,3.0,0.0,3.0,1,3,False
1.0,2.0,1.0,2.0,5,4,False
304.1,167.2,87.38,19.0,10,836,False
1.0,2.0,1.0,2.0,1,4,False
76.63,100.0,144.9,42.86,2,600,False
41.0,67.0,26.73,14.89,16,134,False
0.0,7.0,0.0,7.0,1,9,False
10.0,14.0,2.105,2.545,1,28,False
0.0,3.0,0.5,1.5,8,3,False
44.46,65.33,54.21,21.78,1,196,False
125.7,104.0,34.42,11.89,1,434,False
30.37,29.25,48.93,29.25,1,109,False
381.0,430.0,129.6,24.57,2,860,False
9.5,13.5,6.591,5.4,1,27,False
3.0,8.0,4.4,3.2,1,16,False
4.012e+03,4.086e+03,464.6,170.3,1,12270,True
0.433,1.25,0.0,1.0,1,5,False
11.0,28.0,11.32,5.6,1,56,False
19.95,19.0,14.57,8.636,3,96,True
195.0,225.0,105.0,40.91,1,450,False
2.895e+03,1.684e+03,609.6,100.7,2,10107,False
532.9,399.7,189.3,99.92,1,1199,False
0.0,17.0,4.8,3.4,2,17,False
26.51,24.6,33.94,15.38,1,123,False
1.5,5.5,3.5,5.5,1,11,False
3.969e+04,6.973e+03,2.859e+04,3.665e+03,2,285902,False
63.98,40.25,42.03,23.0,1,161,False
34.18,39.33,17.64,7.375,2,118,False
33.57,26.6,23.99,8.312,1,190,False
1.016e+03,252.2,347.7,109.4,10,5800,False
11.0,12.0,5.385,6.0,1,24,False
1.0,3.0,1.0,3.0,14,6,True
199.9,99.43,106.2,99.43,1,696,False
2.565e+03,870.9,673.5,241.9,2,8709,False
13.0,15.0,0.0,29.0,2,375,True
7.7e+03,1.428e+03,3.372e+03,824.5,28,82827,False
0.0,1.0,0.0,1.0,8,2,False
2.0,3.0,0.0,6.0,2,6,False
42.5,88.5,45.83,16.09,2,177,False
682.8,482.0,65.41,19.19,2,1928,False
313.6,110.8,89.13,30.22,2,1663,False
3.5,5.5,2.487,2.75,2,11,False
21.5,27.5,22.5,27.5,1,55,False
0.0,2.0,0.0,2.0,1,2,False
23.5,27.5,8.871,7.857,1,55,False
3.0,4.0,1.247,2.667,17,8,False
0.5,2.5,0.433,1.25,1,5,False
8.5,17.5,7.93,11.67,11,35,False
1.0,5.0,0.0,10.0,1,10,False
2.193e+03,1.025e+03,665.8,170.9,1,9238,False
0.5,1.5,0.0,3.0,1,3,False
5.0,6.0,5.0,6.0,4,12,False
2.828,3.0,2.165,2.25,1,9,False
3.0,7.0,4.497,4.667,2,14,False
179.5,180.5,123.3,72.2,1,361,False
20.5,27.5,3.968,3.438,1,55,False
13.5,22.5,13.75,11.25,1,45,True
42.48,29.0,30.08,14.5,1,145,False
0.0,2.0,0.0,1.0,7,2,False
4.9e+04,1.376e+04,3.574e+04,8.171e+03,1,275529,False
5.748,7.6,1.747,2.0,2,38,False
0.0,4.0,0.0,2.0,1,10,False
0.0,12.0,0.0,12.0,2,12,False
0.0,3.0,0.5,1.5,1,3,False
0.5,1.5,0.5,1.5,1,3,False
438.1,569.7,92.48,40.69,1,1769,False
431.0,319.7,167.3,68.5,2,959,False
0.0,2.0,0.0,2.0,1,2,False
1.0,3.0,0.0,6.0,1,6,False
1.0,14.0,3.026,2.545,3,29,False
3.531e+04,7.855e+03,2.308e+04,4.32e+03,4,172806,False
1.0,5.0,0.866,2.5,1,10,False
1.0,2.0,0.4714,1.333,3,4,False
0.0,2.0,0.0,2.0,2,49,False
1.529e+03,484.4,1.041e+03,423.8,1,6781,False
1.0,12.0,4.967,4.0,1,24,False
3.64e+03,2.712e+03,606.1,187.0,1,10848,False
789.7,643.7,297.1,62.29,1,1931,True
48.56,31.57,22.78,10.05,1,221,False
6.5,11.5,0.0,23.0,5,23,False
8.411,6.5,4.885,3.125,1,25,True
0.0,3.0,0.5,1.5,6,3,False
0.0,30.0,14.0,15.0,5,30,False
2.0,4.0,3.0,4.0,3,8,False
5.0,6.0,4.0,6.0,2,12,False
1.108e+03,1.093e+03,176.1,79.95,1,3278,False
28.84,28.75,7.006,4.423,1,115,False
2.0,11.0,3.091,3.667,9,22,False
0.0,2.0,0.0,2.0,13,2,False
116.5,88.5,164.1,118.0,1,354,False
92.36,73.67,40.21,18.42,1,221,False
110.3,88.0,149.5,88.0,1,352,False
26.86,24.2,15.85,10.08,3,121,False
1.5,5.5,1.462,1.833,1,12,False
1.0,2.0,0.0,4.0,2,4,True
0.0,2.0,0.0,2.0,2,2,False
0.5,1.5,0.5,1.5,1,3,False
131.2,88.71,189.7,88.71,1,621,False
10.5,13.5,3.462,3.375,1,27,True
277.9,191.4,107.3,31.9,1,1110,False
2.055,3.333,2.055,3.333,2,10,False
1.5,2.5,1.5,2.5,1,5,False
0.5,5.5,0.0,11.0,1,11,False
6.341,6.286,21.0,22.0,8,44,False
1.0,2.0,1.0,2.0,11,4,True
0.0,4.0,0.0,4.0,2,4,False
0.5,1.5,0.0,1.0,18,3,False
3.0,5.0,0.0,10.0,1,10,True
0.0,33.0,10.21,6.6,1,33,False
11.23,8.2,18.5,20.5,1,41,True
45.0,99.0,42.44,24.75,1,198,False
0.0,14.0,4.497,4.667,2,14,False
65.34,82.0,45.67,30.75,2,246,False
286.8,254.0,119.4,27.21,1,762,False
1.0,6.0,1.414,4.0,18,12,False
0.0,13.0,0.0,13.0,1,13,False
0.0,2.0,0.0,2.0,1,2,False
1.19e+04,3.515e+03,5.22e+03,786.9,1,52722,False
49.44,47.43,85.07,30.18,3,332,False
7.0,23.0,6.329,3.286,1,46,False
299.4,183.8,342.9,245.0,1,735,False
0.0,7.0,0.0,7.0,1,11,True
2.704e+03,1.493e+03,1.218e+03,201.0,1,10455,False
1.094e+03,782.5,308.6,120.4,10,3130,False
267.0,114.9,147.8,76.6,1,1149,False
4.079,8.4,16.31,14.0,1,76,False
40.99,25.0,31.08,16.67,1,100,False
13.0,18.0,5.142,4.0,7,36,False
1.5,2.5,1.5,2.5,10,5,False
2.0,3.0,2.0,3.0,6,6,False
17.0,37.0,5.079,2.96,1,74,False
4.44e+03,737.3,2.167e+03,404.6,8,40550,False
1.27e+03,935.0,456.7,127.5,1,3261,False
172.5,377.5,91.19,30.2,2,755,False
0.0,23.0,10.0,11.0,1,22,False
46.5,68.5,21.44,7.611,8,137,False
5.5,10.5,3.948,3.5,3,57,False
0.0,2.0,0.0,2.0,1,2,False
9.0,10.0,5.217,3.333,3,20,False
16.5,17.5,15.08,11.67,4,35,False
32.0,48.0,11.25,4.65,1,622,False
106.2,101.0,25.91,7.047,6,303,False
48.41,30.43,46.14,17.75,4,213,False
3.288e+03,2.336e+03,1.661e+03,637.2,2,7085,False
57.88,57.0,63.92,34.2,4,171,False
342.4,188.3,184.9,39.94,3,1318,False
11.5,16.5,8.602,11.0,1,33,False
576.5,352.6,101.7,24.15,1,1776,False
0.0,1.0,0.0,1.0,4,2,False
0.0,2.0,0.0,1.0,1,2,False
0.0,2.0,0.0,1.0,1,2,False
0.0,1.0,0.0,2.0,1,2,False
0.0,3.0,0.5,1.5,1,3,False
35.0,108.0,37.82,19.64,1,216,False
0.0,1.0,0.0,2.0,3,2,False
33.0,38.0,4.668,4.0,2,76,False
0.0,2.0,0.0,2.0,1,2,False
114.7,49.73,87.23,42.08,1,547,False
246.0,106.8,151.3,34.16,15,854,False
910.5,561.3,479.4,218.3,1,3953,False
38.96,41.33,17.58,8.267,11,124,False
0.0,2.0,0.0,2.0,1,2,False
0.0,2.0,0.0,2.0,2,2,False
311.5,386.5,49.65,12.67,1,773,False
327.0,368.0,150.1,40.89,1,747,False
0.0,2.0,0.0,2.0,5,2,False
0.0,4.0,0.5,1.5,1,6,False
253.4,176.6,37.48,14.97,6,883,False
7.5,29.5,12.27,7.375,3,59,False
4.265,5.25,0.0,21.0,1,21,False
523.9,195.4,283.2,74.83,81,3517,False
31.67,37.0,55.8,30.83,1,185,True
0.0,2.0,0.0,2.0,1,2,False
0.0,2.0,0.0,2.0,2,2,False
49.89,35.83,69.83,43.0,2,215,False
0.0,6.0,1.0,3.0,42,5,False
1.0,2.0,1.0,2.0,1,4,False
0.0,16.0,0.0,16.0,10,20,False
34.63,38.86,55.77,15.11,2,272,False
3.464,6.0,0.0,30.0,1,135,False
48.0,54.0,48.79,36.0,4,108,False
0.0,62.0,19.75,20.67,1,62,False
1.5,2.5,0.0,5.0,1,5,False
9.0,24.0,4.528,6.0,3,48,False
12.48,12.17,23.64,12.17,1,73,True
5.5,12.5,6.6,8.333,1,25,False
0.5,2.5,0.433,1.25,1,5,False
0.0,2.0,0.0,1.0,1,2,False
14.5,33.5,5.008,2.792,7,67,False
0.0,2.0,0.0,2.0,1,2,False
0.0,1.0,0.0,1.0,3,2,False
1.7,3.333,3.3,3.333,1,10,False
0.0,4.0,0.0,4.0,2,4,False
0.0,18.0,8.0,9.0,2,18,True
1.946e+03,418.5,1.953e+03,362.7,2,21763,False
15.5,22.5,16.0,9.0,3,45,False
1.5,2.5,0.0,5.0,1,5,False
236.5,107.2,201.0,91.86,2,643,False
7.583,9.0,15.56,12.0,1,36,False
203.8,152.5,86.26,33.89,2,610,True
0.0,6.0,0.4,1.2,1,6,False
2.128e+03,296.9,3.811e+03,754.1,28,29407,True
2.603e+04,7.724e+03,1.051e+04,1.854e+03,1,185371,False
17.38,13.0,13.72,7.429,1,52,False
12.5,47.5,10.82,6.333,3,98,False
2.5,3.5,0.8292,1.75,1,7,False
33.0,38.0,34.41,25.33,1,76,False
77.54,52.25,32.14,14.93,10,210,False
9.5,13.5,8.842,6.75,2,27,False
0.0,2.0,0.0,2.0,2,2,False
312.5,313.5,206.0,125.4,1,627,False
84.31,53.0,31.85,17.67,3,212,False
52.5,53.5,34.08,35.67,12,108,False
0.0,4.0,1.0,2.0,22,4,False
0.0,22.0,0.0,22.0,1,22,False
111.0,125.0,26.69,10.42,1,249,False
8.0,9.0,6.377,6.0,2,18,False
0.0,20.0,3.24,5.0,1,20,True
55.0,58.0,35.0,58.0,1,116,False
1.313e+03,459.6,474.6,147.7,1,8273,False
34.65,20.43,16.51,8.938,10,143,False
